name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
COSMOS 2251 DEB,33819,26,217.2570967,74.1796,143.5341,0.0089508,297.8925,215.3472,859.7978928,0.00040417999999999997,U,cosmos,1 33819U 93036BL  26217.25709670  .00001131  00000+0  40418-3 0  9994,2 33819  74.1796 143.5341 0089508 297.8925 215.3472 14.32996488908682,7159.869235660469,100.48873197238429,788.8692356604688
COSMOS 2251 DEB,33821,26,216.65889119,74.0256,359.7481,0.0034361,329.8041,30.1186,925.0333241999999,0.0008544500000000001,U,cosmos,1 33821U 93036BN  26216.65889119  .00037000  00000+0  85445-3 0  9990,2 33821  74.0256 359.7481 0034361 329.8041  30.1186 15.41722207786027,6819.163277763855,93.40204048834849,448.16327776385515
COSMOS 2251 DEB,33822,26,217.24284951,74.0679,137.4229,0.0150701,127.1667,25.0976,848.5818042,0.00057161,U,cosmos,1 33822U 93036BP  26217.24284951  .00001195  00000+0  57161-3 0  9990,2 33822  74.0679 137.4229 0150701 127.1667  25.0976 14.14303007893827,7222.821212257121,101.8169368850108,851.8212122571213
COSMOS 2251 DEB,33823,26,217.15348,73.8089,96.5556,0.020789,180.8681,338.0919,839.6599122,0.00044465,U,cosmos,1 33823U 93036BQ  26217.15348000  .00000755  00000+0  44465-3 0  9991,2 33823  73.8089  96.5556 0207890 180.8681 338.0919 13.99433187889028,7273.895577271471,102.89880312806959,902.8955772714708
COSMOS 2251 DEB,33825,26,217.2878906,73.9823,288.2307,0.007641,199.7736,221.8645,883.9867008000001,0.0005717,U,cosmos,1 33825U 93036BS  26217.28789060  .00003841  00000+0  57170-3 0  9998,2 33825  73.9823 288.2307 0076410 199.7736 221.8645 14.73311168923451,7028.654365531021,97.73902698061949,657.6543655310206
COSMOS 2251 DEB,33826,26,217.2834709,74.0644,325.9387,0.0083601,312.5459,75.7484,872.7529427999999,0.000307,U,cosmos,1 33826U 93036BT  26217.28347090  .00001342  00000+0  30700-3 0  9996,2 33826  74.0644 325.9387 0083601 312.5459  75.7484 14.54588238911917,7088.83923059131,98.99708813677346,717.8392305913103
COSMOS 2251 DEB,33828,26,217.26878675,74.0463,159.8448,0.0028865,179.2909,344.30930000000006,866.9800248,0.00022355,U,cosmos,1 33828U 93036BV  26217.26878675  .00000757  00000+0  22355-3 0  9990,2 33828  74.0463 159.8448 0028865 179.2909 344.3093 14.44966708917142,7120.272485225777,99.65627526416338,749.272485225777
COSMOS 2251 DEB,33830,26,217.20531378,74.03090000000002,127.6113,0.0042186,190.6777,321.7209,887.676363,0.00039732,U,cosmos,1 33830U 93036BX  26217.20531378  .00002978  00000+0  39732-3 0  9997,2 33830  74.0309 127.6113 0042186 190.6777 321.7209 14.79460605929513,7009.164259911388,97.3327708175102,638.1642599113884
COSMOS 2251 DEB,33832,26,217.19081417,74.0539,119.5641,0.0021963,96.112,56.1363,878.0686691999999,0.00062778,U,cosmos,1 33832U 93036BZ  26217.19081417  .00003232  00000+0  62778-3 0  9991,2 33832  74.0539 119.5641 0021963  96.1120  56.1363 14.63447782918666,7060.200275898617,98.39777118880488,689.2002758986173
COSMOS 2251 DEB,33835,26,216.91087558,74.0572,10.4852,0.0054953,2.6305,160.3584,878.5105877999999,0.00036107,U,cosmos,1 33835U 93036CC  26216.91087558  .00001911  00000+0  36107-3 0  9994,2 33835  74.0572  10.4852 0054953   2.6305 160.3584 14.64184313922297,7057.832408052931,98.34827399902623,686.832408052931
COSMOS 2251 DEB,33836,26,217.27870819,73.9959,152.5101,0.0024297,296.8637,221.72770000000003,890.1916308,0.00065225,U,cosmos,1 33836U 93036CD  26217.27870819  .00005381  00000+0  65225-3 0  9993,2 33836  73.9959 152.5101 0024297 296.8637 221.7277 14.83652718675772,6995.9549408315515,97.0577536460928,624.9549408315515
COSMOS 2251 DEB,33837,26,217.02758398,74.014,332.4442,0.0033262,137.2632,223.11250000000004,870.6843882,0.00016185,U,cosmos,1 33837U 93036CE  26217.02758398  .00000618  00000+0  16185-3 0  9993,2 33837  74.0140 332.4442 0033262 137.2632 223.1125 14.51140647922084,7100.06247141341,99.23228344385285,729.0624714134101
COSMOS 2251 DEB,33838,26,217.02862542,74.0356,68.9236,0.0026278,132.8427,17.4388,869.3841558,0.00020453,U,cosmos,1 33838U 93036CF  26217.02862542  .00000751  00000+0  20453-3 0  9992,2 33838  74.0356  68.9236 0026278 132.8427  17.4388 14.48973593919764,7107.139842679765,99.38069313040958,736.139842679765
COSMOS 2251 DEB,33839,26,217.12500265,74.0391,113.9337,0.0083634,167.2294,316.8986,878.9978232,0.00011665,U,cosmos,1 33839U 93036CG  26217.12500265  .00000624  00000+0  11665-3 0  9999,2 33839  74.0391 113.9337 0083634 167.2294 316.8986 14.64996372930266,7055.224025734884,98.29375877799102,684.224025734884
COSMOS 2251 DEB,33841,26,217.08986566,74.0356,204.6097,0.002188,234.11890000000002,194.9809,862.8828347999998,0.00011446000000000001,U,cosmos,1 33841U 93036CJ  26217.08986566  .00000322  00000+0  11446-3 0  9991,2 33841  74.0356 204.6097 0021880 234.1189 194.9809 14.38138058914972,7142.793944477145,100.12946893308626,771.7939444771446
COSMOS 2251 DEB,33842,26,217.19362368,74.0339,142.426,0.0047239,194.6082,165.3713,865.8824268,0.000156,U,cosmos,1 33842U 93036CK  26217.19362368  .00000504  00000+0  15600-3 0  9990,2 33842  74.0339 142.4260 0047239 194.6082 165.3713 14.43137378917332,7126.288349449486,99.78260018430484,755.2883494494863
COSMOS 2251 DEB,33844,26,216.82213941,74.0679,343.3868,0.004891,307.8788,206.3687,860.5341414,0.00021979,U,cosmos,1 33844U 93036CM  26216.82213941  .00000598  00000+0  21979-3 0  9992,2 33844  74.0679 343.3868 0048910 307.8788 206.3687 14.34223569910950,7155.784799094686,100.40275666394379,784.7847990946857
COSMOS 2251 DEB,33848,26,217.27887777,74.0292,278.7785,0.0044477,282.3596,140.8234,867.3216233999999,0.00038089,U,cosmos,1 33848U 93036CR  26217.27887777  .00001332  00000+0  38089-3 0  9997,2 33848  74.0292 278.7785 0044477 282.3596 140.8234 14.45536039912337,7118.402794494102,99.61702518300203,747.4027944941017
COSMOS 2251 DEB,33892,26,216.95056681,73.8016,32.6778,0.0113902,22.0577,129.8826,854.4109608,0.00029398,U,cosmos,1 33892U 93036CV  26216.95056681  .00000695  00000+0  29398-3 0  9996,2 33892  73.8016  32.6778 0113902  22.0577 129.8826 14.24018268903020,7189.932296051443,101.1222982428762,818.9322960514428
COSMOS 2251 DEB,33894,26,217.09324502,73.7686,344.8442,0.0568439,230.76680000000002,124.1656,793.1182854000001,0.0020735000000000003,U,cosmos,1 33894U 93036CX  26217.09324502  .00001996  00000+0  20735-2 0  9994,2 33894  73.7686 344.8442 0568439 230.7668 124.1656 13.21863809838175,7555.746287957118,108.9370924747059,1184.7462879571176
COSMOS 2251 DEB,33896,26,217.08962131,73.766,89.1505,0.0125038,225.4441,287.4337,851.7945689999999,0.00026114,U,cosmos,1 33896U 93036CZ  26217.08962131  .00000569  00000+0  26114-3 0  9994,2 33896  73.7660  89.1505 0125038 225.4441 287.4337 14.19657615900793,7204.647943314805,101.43290782122843,833.6479433148052
COSMOS 2251 DEB,33899,26,217.12507439,74.0547,355.4569,0.0056619,356.157,178.6749,877.7240904,0.00038937,U,cosmos,1 33899U 93036DC  26217.12507439  .00002005  00000+0  38937-3 0  9991,2 33899  74.0547 355.4569 0056619 356.1570 178.6749 14.62873484922790,7062.04796069656,98.43640039619449,691.04796069656
COSMOS 2251 DEB,33900,26,217.21655941,74.0168,270.8581,0.0048085,0.8823000000000001,53.1687,875.5275719999999,0.00018229999999999999,U,cosmos,1 33900U 93036DD  26217.21655941  .00000843  00000+0  18230-3 0  9998,2 33900  74.0168 270.8581 0048085   0.8823  53.1687 14.59212620924704,7073.854510233008,98.68335705594434,702.8545102330081
COSMOS 2251 DEB,33905,26,217.15020733,73.8836,240.63140000000004,0.0054871,78.7176,348.9019,861.6902273999999,0.00029313,U,cosmos,1 33905U 93036DJ  26217.15020733  .00000842  00000+0  29313-3 0  9994,2 33905  73.8836 240.6314 0054871  78.7176 348.9019 14.36150379910663,7149.382998455141,100.26805138628174,778.3829984551412
COSMOS 2251 DEB,33906,26,217.13028324,74.0267,232.7871,0.0034792,217.5107,208.4819,876.2579352,0.00075369,U,cosmos,1 33906U 93036DK  26217.13028324  .00003653  00000+0  75369-3 0  9992,2 33906  74.0267 232.7871 0034792 217.5107 208.4819 14.60429892914413,7069.923246931316,98.60110422883619,698.9232469313156
COSMOS 2251 DEB,33907,26,216.774955,74.0692,325.7044,0.0115646,325.2062,197.9182,859.863117,0.0011295,U,cosmos,1 33907U 93036DL  26216.77495500  .00003311  00000+0  11295-2 0  9994,2 33907  74.0692 325.7044 0115646 325.2062 197.9182 14.33105195899443,7159.507160474385,100.48110948338304,788.5071604743853
COSMOS 2251 DEB,33908,26,217.20362186,73.8364,147.2772,0.0216943,128.7114,233.36450000000002,845.3884818000001,0.0011381,U,cosmos,1 33908U 93036DM  26217.20362186  .00002425  00000+0  11381-2 0  9998,2 33908  73.8364 147.2772 0216943 128.7114 233.3645 14.08980803887881,7240.998496807132,102.20153439521347,869.9984968071321
COSMOS 2251 DEB,33911,26,217.27335826,74.089,60.87140000000001,0.0009967,287.3272,191.1809,888.3078054,0.00078906,U,cosmos,1 33911U 93036DQ  26217.27335826  .00006019  00000+0  78906-3 0  9990,2 33911  74.0890  60.8714 0009967 287.3272 191.1809 14.80513009921243,7005.842282260299,97.2635830449498,634.8422822602988
COSMOS 2251 DEB,33912,26,217.14395187,74.0336,105.7401,0.001063,134.0798,17.2252,871.9172022,0.00038111,U,cosmos,1 33912U 93036DR  26217.14395187  .00001552  00000+0  38111-3 0  9994,2 33912  74.0336 105.7401 0010630 134.0798  17.2252 14.53195337918517,7093.368318676788,99.0919777497194,722.3683186767876
COSMOS 2251 DEB,33913,26,217.0953975,74.0332,102.3432,0.0047075,147.9978,330.6792,869.5955376,0.00025997,U,cosmos,1 33913U 93036DS  26217.09539750  .00000979  00000+0  25997-3 0  9995,2 33913  74.0332 102.3432 0047075 147.9978 330.6792 14.49325896918664,7105.988057496459,99.3565356124707,734.9880574964591
COSMOS 2251 DEB,33914,26,216.41117995,74.0914,348.2192,0.030371,36.4689,18.1072,823.3572155999999,0.00019486000000000001,U,cosmos,1 33914U 93036DT  26216.41117995  .00000226  00000+0  19486-3 0  9995,2 33914  74.0914 348.2192 0303710  36.4689  18.1072 13.72262026873004,7369.5982136105595,104.93622739073011,998.5982136105595
COSMOS 2251 DEB,33915,26,217.26308102,74.0441,322.2271,0.0106375,356.2025,30.7083,861.3996641999998,0.00017839,U,cosmos,1 33915U 93036DU  26217.26308102  .00000522  00000+0  17839-3 0  9991,2 33915  74.0441 322.2271 0106375 356.2025  30.7083 14.35666107911378,7150.990638453988,100.30187332408761,779.9906384539881
COSMOS 2251 DEB,33916,26,217.18748101,74.052,13.6683,0.0323909,133.2552,39.4123,821.281185,0.00025944,U,cosmos,1 33916U 93036DV  26217.18748101  .00000303  00000+0  25944-3 0  9993,2 33916  74.0520  13.6683 0323909 133.2552  39.4123 13.68801975871125,7382.012210375208,105.20148467786949,1011.0122103752083
COSMOS 2251 DEB,33917,26,217.11525141,74.1046,96.2296,0.0333574,141.56300000000002,220.9771,821.9610264,0.00038964,U,cosmos,1 33917U 93036DW  26217.11525141  .00000486  00000+0  38964-3 0  9992,2 33917  74.1046  96.2296 0333574 141.5630 220.9771 13.69935044869562,7377.941222886997,105.11447285817444,1006.9412228869969
COSMOS 2251 DEB,33920,26,217.05287801,74.058,209.9552,0.0031766,165.9236,194.2824,876.8857044000001,0.00080138,U,cosmos,1 33920U 93036DZ  26217.05287801  .00003973  00000+0  80138-3 0  9991,2 33920  74.0580 209.9552 0031766 165.9236 194.2824 14.61476174915499,7066.548569347119,98.53051494221621,695.5485693471192
COSMOS 2251 DEB,33922,26,217.05958773,74.0456,66.2507,0.0022149,118.20419999999999,42.9387,870.1060746,0.00018593,U,cosmos,1 33922U 93036EB  26217.05958773  .00000697  00000+0  18593-3 0  9992,2 33922  74.0456  66.2507 0022149 118.2042  42.9387 14.50176791919888,7103.208147628469,99.29823790704977,732.2081476284693
COSMOS 2251 DEB,33924,26,217.18484515,73.9107,251.66120000000004,0.0402842,244.3674,111.5304,810.3024773999999,0.00025324,U,cosmos,1 33924U 93036ED  26217.18484515  .00000245  00000+0  25324-3 0  9995,2 33924  73.9107 251.6612 0402842 244.3674 111.5304 13.50504129859178,7448.541305011745,106.62684912087373,1077.541305011745
COSMOS 2251 DEB,33928,26,217.28303234,73.9269,328.9037,0.0060611,213.6016,146.1294,868.717374,0.00016701,U,cosmos,1 33928U 93036EH  26217.28303234  .00000603  00000+0  16701-3 0  9995,2 33928  73.9269 328.9037 0060611 213.6016 146.1294 14.47862290920537,7110.7760889607325,99.45697252740798,739.7760889607325
COSMOS 2251 DEB,33932,26,217.20039272,74.0311,241.4138,0.0038008,264.0272,95.655,863.5987056,0.00019471,U,cosmos,1 33932U 93036EM  26217.20039272  .00000583  00000+0  19471-3 0  9994,2 33932  74.0311 241.4138 0038008 264.0272  95.6550 14.39331176913857,7138.84610444395,100.04646769354768,767.84610444395
COSMOS 2251 DEB,33933,26,217.13035627,74.0901,350.92890000000006,0.0072226,299.9179,59.4812,860.3552832,0.00015118,U,cosmos,1 33933U 93036EN  26217.13035627  .00000408  00000+0  15118-3 0  9997,2 33933  74.0901 350.9289 0072226 299.9179  59.4812 14.33925472911588,7156.776502927364,100.42362926934601,785.7765029273642
COSMOS 2251 DEB,33934,26,216.84757519,74.0379,11.9492,0.0015747,70.2486,290.0377,876.4270895999999,0.00048679,U,cosmos,1 33934U 93036EP  26216.84757519  .00002348  00000+0  48679-3 0  9999,2 33934  74.0379  11.9492 0015747  70.2486 290.0377 14.60711816921703,7069.0135328496235,98.58207376888913,698.0135328496235
COSMOS 2251 DEB,33936,26,217.24405434,74.0181,306.8179,0.0027535,36.354,323.949,876.9882228000001,0.00033151999999999997,U,cosmos,1 33936U 93036ER  26217.24405434  .00001628  00000+0  33152-3 0  9992,2 33936  74.0181 306.8179 0027535  36.3540 323.9490 14.61647038923299,7065.997847114471,98.51899689615763,694.9978471144714
COSMOS 2251 DEB,33938,26,217.19953618,74.0454,127.25410000000001,0.0016028,157.4856,353.4788,868.5222834,0.00025123,U,cosmos,1 33938U 93036ET  26217.19953618  .00000899  00000+0  25123-3 0  9998,2 33938  74.0454 127.2541 0016028 157.4856 353.4788 14.47537139918063,7111.840881172113,99.47931291039573,740.8408811721129
COSMOS 2251 DEB,33939,26,216.98195037,73.9951,309.8441,0.0010281,1.013,359.10940000000005,921.7049364000001,0.0027928,U,cosmos,1 33939U 93036EU  26216.98195037  .00099914  00000+0  27928-2 0  9998,2 33939  73.9951 309.8441 0010281   1.0130 359.1094 15.36174894923169,6835.569961133896,93.73932653269883,464.56996113389596
COSMOS 2251 DEB,33940,26,217.03368387,74.0387,54.68,0.0011267,75.7525,82.1354,876.4189284,0.00048918,U,cosmos,1 33940U 93036EV  26217.03368387  .00002357  00000+0  48918-3 0  9995,2 33940  74.0387  54.6800 0011267  75.7525  82.1354 14.60698214920275,7069.0574171472945,98.5829917636909,698.0574171472945
COSMOS 2251 DEB,33942,26,217.12821469,74.0346,201.2036,0.0021659,233.6763,203.2218,862.95876,0.0001089,U,cosmos,1 33942U 93036EX  26217.12821469  .00000305  00000+0  10890-3 0  9991,2 33942  74.0346 201.2036 0021659 233.6763 203.2218 14.38264600915180,7142.374978135875,100.12065930010374,771.3749781358747
COSMOS 2251 DEB,33944,26,217.24741623,74.0375,235.4727,0.0114646,277.8584,167.7697,862.6413815999999,0.00012461,U,cosmos,1 33944U 93036EZ  26217.24741623  .00000375  00000+0  12461-3 0  9992,2 33944  74.0375 235.4727 0114646 277.8584 167.7697 14.37735636914129,7144.126726980375,100.15749515719732,773.1267269803748
COSMOS 2251 DEB,33945,26,217.18673048,74.0271,234.7846,0.0024101,267.7993,92.0399,860.8546890000001,5.748400000000001e-05,U,cosmos,1 33945U 93036FA  26217.18673048  .00000137  00000+0  57484-4 0  9992,2 33945  74.0271 234.7846 0024101 267.7993  92.0399 14.34757815913923,7154.008338214141,100.36537072286306,783.0083382141411
COSMOS 2251 DEB,33948,26,217.0412055,74.0329,233.3244,0.0024708,256.6564,103.1834,861.5102376000001,7.8373e-05,U,cosmos,1 33948U 93036FD  26217.04120550  .00000201  00000+0  78373-4 0  9997,2 33948  74.0329 233.3244 0024708 256.6564 103.1834 14.35850396914008,7150.378746894965,100.28899974618247,779.3787468949649
COSMOS 2251 DEB,33971,26,216.9833655,74.0243,178.8159,0.0019863,229.358,193.64720000000003,864.0524346000001,0.00015612000000000002,U,cosmos,1 33971U 93036FE  26216.98336550  .00000467  00000+0  15612-3 0  9994,2 33971  74.0243 178.8159 0019863 229.3580 193.6472 14.40087391915251,7136.346730620968,99.9939315488389,765.3467306209677
COSMOS 2251 DEB,33972,26,216.42445808,73.9939,117.52089999999998,0.012223,230.683,251.8105,863.0640864,0.0007837,U,cosmos,1 33972U 93036FF  26216.42445808  .00002580  00000+0  78370-3 0  9999,2 33972  73.9939 117.5209 0122230 230.6830 251.8105 14.38440144904461,7141.793873397007,100.10844080002262,770.7938733970068
COSMOS 2251 DEB,33973,26,216.91641132,74.0082,23.703,0.0045484,146.7517,12.4265,867.3557214,8.1947e-05,U,cosmos,1 33973U 93036FG  26216.91641132  .00000266  00000+0  81947-4 0  9996,2 33973  74.0082  23.7030 0045484 146.7517  12.4265 14.45592869919988,7118.216231370598,99.61310897971786,747.2162313705976
COSMOS 2251 DEB,33975,26,216.91518591,73.8005,30.925500000000003,0.0190229,123.08690000000001,238.86889999999997,840.5016035999998,0.00029403000000000003,U,cosmos,1 33975U 93036FJ  26216.91518591  .00000490  00000+0  29403-3 0  9997,2 33975  73.8005  30.9255 0190229 123.0869 238.8689 14.00836006891222,7269.038638176165,102.79575866355908,898.0386381761646
COSMOS 2251 DEB,33980,26,216.77918854,74.0217,330.8906,0.0028524,51.6704,100.552,875.9700036,0.0003943,U,cosmos,1 33980U 93036FP  26216.77918854  .00001871  00000+0  39430-3 0  9998,2 33980  74.0217 330.8906 0028524  51.6704 100.5520 14.59950006922239,7071.472419315652,98.63351444104175,700.4724193156517
COSMOS 2251 DEB,33982,26,217.24328441,74.0682,270.8408,0.0075662,255.299,167.65,876.7348056,0.0001716,U,cosmos,1 33982U 93036FR  26217.24328441  .00000848  00000+0  17160-3 0  9999,2 33982  74.0682 270.8408 0075662 255.2990 167.6500 14.61224676925988,7067.359383218619,98.5474734755985,696.3593832186189
COSMOS 2251 DEB,33983,26,217.04673012,74.0483,64.7554,0.0020242,107.8812,13.7552,870.8783940000001,0.00025312,U,cosmos,1 33983U 93036FS  26217.04673012  .00000986  00000+0  25312-3 0  9996,2 33983  74.0483  64.7554 0020242 107.8812  13.7552 14.51463990920424,7099.007977118167,99.21017744298292,728.0079771181672
COSMOS 2251 DEB,33984,26,217.1902234,74.0059,251.64360000000002,0.0023031,18.9965,43.9592,880.99527,0.000354,U,cosmos,1 33984U 93036FT  26217.19022340  .00002020  00000+0  35400-3 0  9995,2 33984  74.0059 251.6436 0023031  18.9965  43.9592 14.68325450925206,7044.555966012846,98.0709011071081,673.5559660128456
COSMOS 2251 DEB,33986,26,217.10600466,74.0329,225.0935,0.0042989,245.1734,181.377,866.4916446000001,0.00032411,U,cosmos,1 33986U 93036FV  26217.10600466  .00001096  00000+0  32411-3 0  9990,2 33986  74.0329 225.0935 0042989 245.1734 181.3770 14.44152741914251,7122.947697420466,99.71244447473578,751.9476974204663
COSMOS 2251 DEB,33990,26,216.90344355,73.9265,268.3763,0.0405569,245.21239999999997,293.5056,810.1658633999999,0.00035409000000000005,U,cosmos,1 33990U 93036FZ  26216.90344355  .00000353  00000+0  35409-3 0  9999,2 33990  73.9265 268.3763 0405569 245.2124 293.5056 13.50276439859037,7449.378620325314,106.64482904452132,1078.378620325314
COSMOS 2251 DEB,33992,26,217.18816223,74.0208,242.8544,0.0054812,301.0555,127.17930000000001,880.7834232,0.00033012000000000004,U,cosmos,1 33992U 93036GB  26217.18816223  .00001901  00000+0  33012-3 0  9998,2 33992  74.0208 242.8544 0054812 301.0555 127.1793 14.67972372925786,7045.685495915191,98.09448920609522,674.6854959151906
COSMOS 2251 DEB,33994,26,217.15371671,74.0434,114.7123,0.0023437,195.517,315.0261,864.8120586,5.1201e-05,U,cosmos,1 33994U 93036GD  26217.15371671  .00000140  00000+0  51201-4 0  9995,2 33994  74.0434 114.7123 0023437 195.5170 315.0261 14.41353431918115,7132.167222019462,99.90609999109927,761.1672220194623
